"","regulator","target","weight","tpvalue"
"757","CFTR","LRRFIP1",0,1
"758","CFTR","KIR2DL1",0,1
"759","CFTR","IRF3",0,1
"760","CFTR","YEATS4",0,1
"761","CFTR","KLF2",0,1
"762","CFTR","ZFP36",0,1
"763","CFTR","ATP1B2",0,1
"764","CFTR","CDKN1C",0,1
"765","CFTR","EPO",0,1
"766","CFTR","LILRB2",0,1
"767","CFTR","NFATC1",0,1
"768","CFTR","PRKAB2",0,1
"769","CFTR","RBM38",0,1
"770","CFTR","CASP9",0,1
"771","CFTR","WASF3",0,1
"772","CFTR","CHI3L1",0,1
"773","CFTR","BHLHE40",0,1
"774","CFTR","GSTM5",0,1
"775","CFTR","WNT2B",0,1
"776","CFTR","IL15RA",0,1
"777","CFTR","HNF1A",0,1
"778","CFTR","NT5E",0,1
"779","CFTR","KRT7",1,1.45088891038497e-11
"780","CFTR","AGT",0,1
"781","CFTR","WNT10A",0,1
"782","CFTR","EDNRB",0,1
"783","CFTR","HLX",0,1
"784","CFTR","CCL21",0,1
"785","CFTR","PIM1",0,1
"786","CFTR","RASGEF1B",0,1
"787","CFTR","HDC",0,1
"788","CFTR","TLE3",0,1
"789","CFTR","IGF1R",0,1
"790","CFTR","PML",0,1
"791","CFTR","CHST4",0,1
"792","CFTR","GATA6",0,1
"793","CFTR","ABL2",0,1
"794","CFTR","PKLR",0,1
"795","CFTR","WNT9A",0,1
"796","CFTR","REN",0,1
"797","CFTR","ABCG8",0,1
"798","CFTR","ACKR3",0,1
"799","CFTR","SLIT2",0,1
"800","CFTR","SCD5",0,1
"801","CFTR","DCDC2",0,1
"802","CFTR","TNFRSF21",0,1
"803","CFTR","NFIB",0,1
"804","CFTR","UGCG",0,1
"805","CFTR","SURF1",0,1
"806","CFTR","PTGES",0,1
"807","CFTR","ANKRD1",0,1
"808","CFTR","NCAM1",0,1
"809","CFTR","MTA2",0,1
"810","CFTR","MS4A2",0,1
"811","CFTR","TAGLN",0,1
"812","CFTR","ITGB1",0,1
"813","CFTR","LATS2",0,1
"814","CFTR","IL18",0,1
"815","CFTR","FLI1",0,1
"816","CFTR","POU4F1",0,1
"817","CFTR","LY96",0,1
"818","CFTR","ADAMTS1",0,1
"819","CFTR","WNT7A",0,1
"820","CFTR","DBI",0,1
"821","CFTR","HK1",0,1
"822","CFTR","CREB3L1",0,1
"823","CFTR","B4GALT5",0,1
"824","CFTR","BTG2",0,1
"825","CFTR","PTGIR",0,1
"826","CFTR","TFF3",0,1
"827","CFTR","TFF1",0,1
"828","CFTR","ZNF382",0,1
"829","CFTR","TAL1",0,1
"830","CFTR","DDR2",0,1
"831","CFTR","S100A11",1,3.74446424856168e-14
"832","CFTR","ELF3",0,1
"833","CFTR","PTPN13",0,1
"834","CFTR","UCN",0,1
"835","CFTR","HEYL",0,1
"836","CFTR","RHO",0,1
"837","CFTR","SPRY1",0,1
"838","CFTR","HAND2",0,1
"839","CFTR","NOS3",0,1
"840","CFTR","TRPV6",0,1
"841","CFTR","CLDN3",0,1
"842","CFTR","DACT1",0,1
"843","CFTR","PRDX3",0,1
"844","CFTR","ZNF202",0,1
"845","CFTR","ILK",0,1
"846","CFTR","STAT6",0,1
"847","CFTR","PLIN4",0,1
"848","CFTR","E4F1",0,1
"849","CFTR","BDKRB2",0,1
"850","CFTR","HR",0,1
"851","CFTR","STAT3",0,1
"852","CFTR","ZBTB5",0,1
"853","CFTR","JMJD7.PLA2G4B",0,1
"854","CFTR","COL4A3",0,1
"855","CFTR","MECP2",0,1
"856","CFTR","CXCL8",1,1.45088891038497e-11
"857","CFTR","GJB1",0,1
"858","CFTR","WNT10B",0,1
"859","CFTR","REPS2",0,1
"860","CFTR","PFKFB3",0,1
"861","CFTR","HAS2",0,1
"862","CFTR","FUT3",0,1
"863","CFTR","JUNB",0,1
"864","CFTR","KRT19",0,1
"865","CFTR","KRT15",0,1
"866","CFTR","HOPX",0,1
"867","CFTR","BCL2",0,1
"868","CFTR","ID4",0,1
"869","CFTR","CCL19",0,1
"870","CFTR","RARG",0,1
"871","CFTR","HSPA6",0,1
"872","CFTR","FOSL1",0,1
"873","CFTR","MLXIP",0,1
"874","CFTR","NR2F1",0,1
"875","CFTR","HIC1",0,1
"876","CFTR","THBD",0,1
"877","CFTR","MSC",0,1
"878","CFTR","HES7",0,1
"879","CFTR","GATA2",0,1
"880","CFTR","CIITA",0,1
"881","CFTR","BHLHE22",0,1
"882","CFTR","F2R",0,1
"883","CFTR","BGN",0,1
"884","CFTR","HOXB4",0,1
"885","CFTR","MACC1",0,1
"886","CFTR","PKP3",0,1
"887","CFTR","MAML2",0,1
"888","CFTR","SOCS3",0,1
"889","CFTR","MUC6",0,1
"890","CFTR","SOCS1",0,1
"891","CFTR","MUC1",0,1
"892","CFTR","MITF",0,1
"893","CFTR","WNT7B",0,1
"894","CFTR","HES4",0,1
"895","CFTR","HBA2",0,1
"896","CFTR","APOD",0,1
"897","CFTR","LITAF",0,1
"898","CFTR","SIAH1",0,1
"899","CFTR","TCF4",0,1
"900","CFTR","DACT3",0,1
"901","CFTR","TXNRD3",0,1
"902","CFTR","TEAD4",0,1
"903","CFTR","S100A6",0,1
"904","CFTR","NTRK1",0,1
"905","CFTR","GK",0,1
"906","CFTR","CD247",0,1
"907","CFTR","LOR",0,1
"908","CFTR","FOXO6",0,1
"909","CFTR","AGER",0,1
"910","CFTR","HBA1",0,1
"911","CFTR","GSTM2",0,1
"912","CFTR","MUC5AC",0,1
"913","CFTR","VAMP2",0,1
"914","CFTR","C1QTNF5",0,1
"915","CFTR","LTA",0,1
"916","CFTR","TWIST2",0,1
"917","CFTR","TLR9",0,1
"918","CFTR","ERVW.1",0,1
"919","CFTR","TMEM158",0,1
"920","CFTR","NOX5",0,1
"921","CFTR","MIA",0,1
"922","CFTR","ANXA8",0,1
"923","CFTR","HNF1B",0,1
"924","CFTR","DACH1",0,1
"925","CFTR","PCGF2",0,1
"926","BAD","PDK4",0,1
"927","BAD","CALCR",0,1
"928","BAD","PDK2",0,1
"929","BAD","ETV1",0,1
"930","BAD","ADIPOR2",0.2,0.152294163338496
"931","BAD","NOS2",0,1
"932","BAD","PAX6",0,1
"933","BAD","NFIX",0,1
"934","BAD","ZMYND11",0.95,3.04686671180843e-10
"935","BAD","SAMD4A",1,4.15808118296277e-15
"936","BAD","SPAST",0,1
"937","BAD","HSF2",0,1
"938","BAD","TBPL1",0.95,1.33775127369585e-06
"939","BAD","BAK1",0,1
"940","BAD","PIAS1",1,5.28492872157014e-14
"941","BAD","TNC",1,1.08748559848418e-22
"942","BAD","AIFM2",0,1
"943","BAD","TG",0,1
"944","BAD","ZIC2",0,1
"945","BAD","ATG5",0.1,0.162549999029727
"946","BAD","UHRF1BP1",0,1
"947","BAD","GNAI3",0,1
"948","BAD","YBX1",1,1.45088891038497e-11
"949","BAD","KLF6",1,1.45088891038497e-11
"950","BAD","PKM",0,1
"951","BAD","POLR1A",0,1
"952","BAD","PDCD2",0,1
"953","BAD","NFATC3",1,1.45088891038497e-11
"954","BAD","XRCC1",0,1
"955","BAD","SCARB1",0,1
"956","BAD","ABCB11",1,9.22231403895661e-24
"957","BAD","NOTCH3",0,1
"958","BAD","TEAD2",0,1
"959","BAD","TSG101",1,9.97175640481998e-10
"960","BAD","ENO1",1,1.45088891038497e-11
"961","BAD","MLH1",0,1
"962","BAD","SLC46A1",0.55,0.774720957215283
"963","BAD","PIAS2",0,1
"964","BAD","TP73",0,1
"965","BAD","XRCC5",1,1.48209017319006e-25
"966","BAD","SESN1",0,1
"967","BAD","NFE2L1",1,2.65896288445365e-20
"968","BAD","STARD7",0.05,0.759013864228138
"969","BAD","POMGNT1",0.15,0.350039746945487
"970","BAD","NOX4",0,1
"971","BAD","BAX",1,4.91674355606195e-13
"972","BAD","PSMC5",0,1
"973","BAD","KHSRP",0,1
"974","BAD","RPLP0",0,1
"975","BAD","ERP29",0,1
"976","BAD","BIRC5",0,1
"977","BAD","ITGA6",0,1
"978","BAD","ESR1",0,1
"979","BAD","ANGPT2",0,1
"980","BAD","CDC6",1,6.65479443059865e-10
"981","BAD","BAMBI",0.15,0.350039746945489
"982","BAD","MMP11",0,1
"983","BAD","SMARCB1",0,1
"984","BAD","MAPK1",0,1
"985","BAD","PRODH",0,1
"986","BAD","HIRA",1,1.45088891038497e-11
"987","BAD","HMOX1",1,9.79153936562763e-09
"988","BAD","MCAT",1,1.46546276551029e-08
"989","BAD","MCM5",0,1
"990","BAD","TXN2",0,1
"991","BAD","YY1",0,1
"992","BAD","NFKBIA",1,1.45088891038497e-11
"993","BAD","CDC25B",0,1
"994","BAD","TRIB3",0,1
"995","BAD","F9",0,1
"996","BAD","DNAJC3",1,9.31780167145333e-19
"997","BAD","MAPK3",1,2.76848871645556e-23
"998","BAD","MAZ",1,1.45088891038497e-11
"999","BAD","MYEF2",0,1
"1000","BAD","NUCB1",0,1
"1001","BAD","ERCC2",0,1
"1002","BAD","CCNE1",0,1
"1003","BAD","AKT2",0.95,1.15822737287744e-06
"1004","BAD","PIAS4",1,1.45088891038497e-11
"1005","BAD","BBC3",1,1.45739620887347e-18
"1006","BAD","DBP",0.95,1.269270309462e-07
"1007","BAD","DNASE2",1,1.46621525276012e-14
"1008","BAD","TFPT",1,9.99810181488594e-13
"1009","BAD","PIK3R2",0,1
"1010","BAD","RAB3A",0,1
"1011","BAD","USF2",1,1.78739500655879e-15
"1012","BAD","SUGP1",0,1
"1013","BAD","PRKAG2",0,1
"1014","BAD","TGFBR1",0,1
"1015","BAD","CA9",0,1
"1016","BAD","CREB3",1,1.08766379566567e-39
"1017","BAD","BAG1",0,1
"1018","BAD","TFAM",0,1
"1019","BAD","KPNB1",0,1
"1020","BAD","BLMH",0,1
"1021","BAD","HSD17B1",0,1
"1022","BAD","MLX",0,1
"1023","BAD","COL1A1",0,1
"1024","BAD","HDAC5",0,1
"1025","BAD","UGDH",0.05,0.759013864228139
"1026","BAD","PDHX",0,1
"1027","BAD","AIP",0.8,0.0268811722367694
"1028","BAD","CORO1C",1,3.86071482979736e-35
"1029","BAD","FOXM1",0,1
"1030","BAD","GAPDH",0,1
"1031","BAD","PRKAB1",0,1
"1032","BAD","MAPK14",0,1
"1033","BAD","MCM3",0,1
"1034","BAD","E2F3",0.1,0.487179487179487
"1035","BAD","SLC29A1",0,1
"1036","BAD","MEP1A",0,1
"1037","BAD","LOX",0,1
"1038","BAD","SPARC",1,7.4699958853429e-30
"1039","BAD","NR3C1",0.05,0.759013864228135
"1040","BAD","OGG1",0,1
"1041","BAD","RNF7",1,1.45088891038497e-11
"1042","BAD","TFDP2",0,1
"1043","BAD","CCL20",0,1
"1044","BAD","TP53I3",1,7.80722829964069e-26
"1045","BAD","HTRA2",0.55,0.901152290948243
"1046","BAD","OTX1",0,1
"1047","BAD","IL18R1",0,1
"1048","BAD","ID2",0,1
"1049","BAD","ODC1",0.05,0.759013864228138
"1050","BAD","SLC1A4",0,1
"1051","BAD","ARID3A",1,1.45088891038497e-11
"1052","BAD","SUMO1",1,1.01906320681274e-26
"1053","BAD","NFE2L2",0,1
"1054","BAD","HDAC1",1,1.45088891038497e-11
"1055","BAD","APH1A",0.05,0.759013864228132
"1056","BAD","EBNA1BP2",0,1
"1057","BAD","CDC20",0,1
"1058","BAD","DR1",0.8,2.03472114280048e-05
"1059","BAD","CTSD",0,1
"1060","BAD","STK11",0,1
"1061","BAD","CREB1",0,1
"1062","BAD","ABCG2",1,8.89685940197861e-12
"1063","BAD","SATB2",0,1
"1064","BAD","PTPA",0,1
"1065","BAD","DNMT3A",0,1
"1066","BAD","IDE",0.7,2.680264417131e-06
"1067","BAD","DUSP1",0,1
"1068","BAD","TNFSF11",0,1
"1069","BAD","SMAD9",0,1
"1070","BAD","APAF1",0,1
"1071","BAD","FABP3",0,1
"1072","BAD","PTGFR",0,1
"1073","BAD","ECD",1,4.35145739974607e-24
"1074","BAD","OPTN",0.2,0.152294163338496
"1075","BAD","LRP1",0.2,0.152294163338496
"1076","BAD","NFE2",0,1
"1077","BAD","C4BPB",1,1.45088891038497e-11
"1078","BAD","ACSL3",1,1.38171092656385e-21
"1079","BAD","PCK1",0,1
"1080","BAD","ABCC4",0,1
"1081","BAD","BMP4",0,1
"1082","BAD","SOX9",0,1
"1083","BAD","MED1",0,1
"1084","BAD","FOSB",1,1.45088891038497e-11
"1085","BAD","CAPNS1",1,1.45088891038497e-11
"1086","BAD","THRA",0,1
"1087","BAD","NR1D1",0,1
"1088","BAD","PRDX5",0,1
"1089","BAD","PRMT1",1,1.45088891038497e-11
"1090","BAD","BECN1",1,2.21970135054026e-13
"1091","BAD","ELK1",0,1
"1092","BAD","YEATS4",0,1
"1093","BAD","GNAI1",0.7,7.87865777832798e-06
"1094","BAD","APOBEC3F",0.9,0.00318451175894847
"1095","BAD","CHAC1",0,1
"1096","BAD","CD68",0.05,0.759013864228138
"1097","BAD","APOE",0,1
"1098","BAD","ACTN4",0,1
"1099","BAD","TRIM28",0,1
"1100","BAD","SESN2",0,1
"1101","BAD","DUSP9",0,1
"1102","BAD","NR1H2",0,1
"1103","BAD","ACLY",0,1
"1104","BAD","STARD3",0,1
"1105","BAD","RARA",0,1
"1106","BAD","WASF3",0,1
"1107","BAD","EPHB2",0,1
"1108","BAD","RTN3",0.1,0.537202567728843
"1109","BAD","MEN1",0,1
"1110","BAD","REG4",0,1
"1111","BAD","LAMTOR5",1,1.79337626618494e-21
"1112","BAD","LDHA",0,1
"1113","BAD","SAA2",1,1.45088891038497e-11
"1114","BAD","FADS2",0.2,0.152294163338496
"1115","BAD","COL4A2",0,1
"1116","BAD","P2RX4",0.6,3.75344902419194e-05
"1117","BAD","EHF",0.65,0.00209482176396236
"1118","BAD","CDK4",0,1
"1119","BAD","TFCP2",0,1
"1120","BAD","SRSF1",0.2,0.152294163338497
"1121","BAD","XPA",0,1
"1122","BAD","TCF19",0,1
"1123","BAD","CYP19A1",0,1
"1124","BAD","RASGEF1B",0.85,0.00323369444550246
"1125","BAD","NKD1",0,1
"1126","BAD","G6PC3",0,1
"1127","BAD","CBX8",0,1
"1128","BAD","MBD1",0,1
"1129","BAD","IFNAR1",1,1.45088891038497e-11
"1130","BAD","KIF2C",0,1
"1131","BAD","NR1I3",0,1
"1132","BAD","HDGF",0.2,0.152294163338495
"1133","BAD","MCL1",0,1
"1134","BAD","ILF2",0.2,0.152294163338495
"1135","BAD","RHOB",0,1
"1136","BAD","CIAO1",0,1
"1137","BAD","CDCA7",0,1
"1138","BAD","NR1I2",0.55,0.0607832736005025
"1139","BAD","IGFBP1",0,1
"1140","BAD","CDKN2B",0,1
"1141","BAD","CDKN2A",0,1
"1142","BAD","SURF1",0,1
"1143","BAD","ADAM12",0,1
"1144","BAD","EIF3M",1,4.94754246105553e-39
"1145","BAD","SLC22A9",0,1
"1146","BAD","ALDOA",0,1
"1147","BAD","MMP3",0,1
"1148","BAD","RNF144A",0,1
"1149","BAD","TIAL1",0,1
"1150","BAD","ATP5F1A",0,1
"1151","BAD","ZIC1",0,1
"1152","BAD","CEBPG",0,1
"1153","BAD","THY1",0,1
"1154","BAD","XPC",0,1
"1155","BAD","RHOC",1,1.45088891038497e-11
"1156","BAD","PPP2R2B",0,1
"1157","BAD","HKDC1",1,2.74902239402974e-10
"1158","BAD","ACAN",0,1
"1159","BAD","BABAM2",0,1
"1160","BAD","CCAR2",0,1
"1161","BAD","IFNGR2",0.05,0.759013864228144
"1162","BAD","RUNX1",0,1
"1163","BAD","IGF2BP1",0,1
"1164","BAD","HK2",0,1
"1165","BAD","CTBP1",0.5,0.0157765030296249
"1166","BAD","NR2F6",1,6.87369683383162e-25
"1167","BAD","G6PD",0,1
"1168","BAD","FGFR4",0,1
"1169","BAD","ITGA5",0,1
"1170","BAD","PRKAA2",0,1
"1171","BAD","REL",0,1
"1172","BAD","MSX1",0,1
"1173","BAD","S100A9",0,1
"1174","BAD","TGFA",0,1
"1175","BAD","NPPC",0,1
"1176","BAD","ATP1A1",0,1
"1177","BAD","HDAC11",0,1
"1178","BAD","CDC25A",0,1
"1179","BAD","HEY1",0,1
"1180","BAD","COL1A2",0,1
"1181","BAD","CTSB",0,1
"1182","BAD","SLC4A2",0,1
"1183","BAD","AQP7",1,3.74093611635553e-20
"1184","BAD","VCP",0,1
"1185","BAD","CLDN2",0,1
"1186","BAD","GFI1B",0,1
"1187","BAD","SALL2",0,1
"1188","BAD","E2F7",0,1
"1189","BAD","BRD7",0,1
"1190","BAD","BTRC",0,1
"1191","BAD","SMPD1",1,1.4696413692519e-24
"1192","BAD","ZNF143",0,1
"1193","BAD","MMP10",0,1
"1194","BAD","TEF",0,1
"1195","BAD","PHB",0,1
"1196","BAD","SLC27A4",1,6.66137366506833e-19
"1197","BAD","SP2",0,1
"1198","BAD","IGF2",0,1
"1199","BAD","STIM1",1,8.31703256874094e-19
"1200","BAD","TK1",1,1.00747131032587e-11
"1201","BAD","DDB1",1,2.40206157411914e-18
"1202","BAD","FTH1",0,1
"1203","BAD","FADD",0,1
"1204","BAD","DDIT4",0,1
"1205","BAD","BMI1",1,1.30453669089201e-17
"1206","BAD","GSTM4",0,1
"1207","BAD","E2F6",0,1
"1208","BAD","AR",1,2.38171156304503e-15
"1209","BAD","RNASE2",0,1
"1210","BAD","TM4SF1",0,1
"1211","BAD","FABP6",0,1
"1212","BAD","GABARAP",0,1
"1213","BAD","NPAS2",0,1
"1214","BAD","PA2G4",0,1
"1215","BAD","PPM1D",0,1
"1216","BAD","SOCS5",0,1
"1217","BAD","PGAM1",0.2,0.152294163338496
"1218","BAD","KRT20",0,1
"1219","BAD","BCL2L1",1,1.01926771586135e-21
"1220","BAD","CXXC5",0,1
"1221","BAD","BSG",1,1.45088891038497e-11
"1222","BAD","HCFC1",0,1
"1223","BAD","ESRRA",1,4.83955143284848e-12
"1224","BAD","MST1",0,1
"1225","BAD","PC",0.45,0.000873193924966824
"1226","BAD","CNP",1,5.80064959784498e-10
"1227","BAD","JUP",0.35,0.0180603185792027
"1228","BAD","CD34",0,1
"1229","BAD","ATP2A2",0,1
"1230","BAD","CNTNAP2",0,1
"1231","BAD","DSG4",0,1
"1232","BAD","DDIT3",0,1
"1233","BAD","SPHK1",0,1
"1234","BAD","CDK5R1",0,1
"1235","BAD","DEAF1",0.9,3.64384210805972e-06
"1236","BAD","ULK1",1,1.17455002749825e-08
"1237","BAD","JUN",0.15,0.0828138425845105
"1238","BAD","CTNNBIP1",0,1
"1239","BAD","PER1",0,1
"1240","BAD","APOBEC3B",0,1
"1241","BAD","NRXN1",0,1
"1242","BAD","HOXC9",0,1
"1243","BAD","PRKAG1",1,2.36331720541184e-22
"1244","BAD","KPNA2",0,1
"1245","BAD","SATB1",0,1
"1246","BAD","PTGDR2",0,1
"1247","BAD","PBX1",0,1
"1248","BAD","ZFP36L1",1,8.85813958016078e-12
"1249","BAD","CYP4A11",0,1
"1250","BAD","COL4A1",0,1
"1251","BAD","SUMO2",1,7.83017641410813e-33
"1252","BAD","MTF1",0,1
"1253","BAD","MSL1",1,1.09405035616834e-16
"1254","BAD","NELFB",0,1
"1255","BAD","FHIT",0.55,0.00183808773229143
"1256","BAD","AKR1C3",0,1
"1257","BAD","WDR5",1,1.05898413658054e-13
"1258","BAD","NCOR2",1,4.58912263086157e-17
"1259","BAD","UGT2B15",0,1
"1260","BAD","ACSL5",0.05,0.759013864228137
"1261","BAD","ATG7",0,1
"1262","BAD","S100A10",0,1
"1263","BAD","HOXC6",0,1
"1264","BAD","UGT2B17",0,1
"1265","BAD","MBP",0,1
"1266","BAD","TFDP1",0.9,1.81705576955984e-06
"1267","BAD","NCOA6",0.8,0.230391050363684
"1268","BAD","SREBF2",0,1
"1269","BAD","HSD3B2",0,1
"1270","BAD","EHMT2",0,1
"1271","BAD","MICB",0,1
"1272","BAD","ATXN2",1,8.71305110852286e-11
"1273","BAD","CHUK",0,1
"1274","BAD","ATF6B",0.05,0.759013864228139
"1275","BAD","PHB2",0,1
"1276","BAD","NOL7",0,1
"1277","BAD","PARG",0,1
"1278","BAD","NME1",0.05,0.759013864228132
"1279","BAD","WBP1",1,3.25571851706976e-30
"1280","BAD","MIF",0,1
"1281","BAD","UGT1A4",0,1
"1282","BAD","CYP2A6",0,1
"1283","BAD","MMP12",0,1
"1284","BAD","GTF2I",1,4.99780649044692e-15
"1285","BAD","CD24",0,1
"1286","BAD","SOCS7",0,1
"1287","BAD","AATF",0.15,0.267869898521372
"1288","BAD","ACACA",0,1
"1289","CD99","CFH",0,1
"1290","CD99","PDK4",0,1
"1291","CD99","ERCC1",0,1
"1292","CD99","RNF14",0,1
"1293","CD99","BID",0,1
"1294","CD99","ATP2C1",0,1
"1295","CD99","MNAT1",0,1
"1296","CD99","SAMD4A",0,1
"1297","CD99","ERP44",0,1
"1298","CD99","HSF2",0,1
"1299","CD99","IFNGR1",0,1
"1300","CD99","DAPK2",0,1
"1301","CD99","MAT2B",0,1
"1302","CD99","GUCA2B",0,1
"1303","CD99","HSPA5",0.45,0.00122850122850123
"1304","CD99","NEDD4L",0,1
"1305","CD99","MAPK9",0,1
"1306","CD99","TBXAS1",0,1
"1307","CD99","SPHK2",0,1
"1308","CD99","NGFR",0,1
"1309","CD99","HIPK2",0,1
"1310","CD99","ME1",0,1
"1311","CD99","ELAVL1",0,1
"1312","CD99","NFYC",0,1
"1313","CD99","SLC9A3",0,1
"1314","CD99","ASPM",0,1
"1315","CD99","MAOB",0,1
"1316","CD99","POLB",0,1
"1317","CD99","PDCD2",0,1
"1318","CD99","TFRC",0,1
"1319","CD99","PVR",0,1
"1320","CD99","XRCC1",0,1
"1321","CD99","MCM2",0,1
"1322","CD99","TSG101",0,1
"1323","CD99","ENO1",0,1
"1324","CD99","ACAT1",0,1
"1325","CD99","PLD1",0,1
"1326","CD99","MCM6",0,1
"1327","CD99","MAP2",0,1
"1328","CD99","TP73",0,1
"1329","CD99","XRCC5",0,1
"1330","CD99","CEACAM1",0,1
"1331","CD99","HSP90AA1",0,1
"1332","CD99","CXCL2",0,1
"1333","CD99","PGR",0,1
"1334","CD99","B4GALT1",0,1
"1335","CD99","EIF2AK1",0,1
"1336","CD99","HSD17B2",0,1
"1337","CD99","BAX",0,1
"1338","CD99","GNAO1",0,1
"1339","CD99","AURKA",0,1
"1340","CD99","KHSRP",0,1
"1341","CD99","MAVS",0,1
"1342","CD99","NRCAM",0,1
"1343","CD99","ITGA6",0,1
"1344","CD99","ESR1",0,1
"1345","CD99","PHGDH",0,1
"1346","CD99","CDC6",0,1
"1347","CD99","SORBS1",0,1
"1348","CD99","HSP90AB1",0,1
"1349","CD99","BCL2L13",0,1
"1350","CD99","CDKN3",0,1
"1351","CD99","SLC8A3",0,1
"1352","CD99","PSMB5",0,1
"1353","CD99","YY1",0,1
"1354","CD99","APEX1",0,1
"1355","CD99","HNF4A",1,1.45088891038497e-11
"1356","CD99","PFDN4",0,1
"1357","CD99","NELFCD",0,1
"1358","CD99","E2F1",0,1
"1359","CD99","SYP",0,1
"1360","CD99","RBBP7",0,1
"1361","CD99","PGK1",0,1
"1362","CD99","FLT1",0,1
"1363","CD99","MAZ",0,1
"1364","CD99","DKK4",0,1
"1365","CD99","NUCB1",0,1
"1366","CD99","ERCC2",0,1
"1367","CD99","ASF1B",0,1
"1368","CD99","CCNE1",0,1
"1369","CD99","URI1",0,1
"1370","CD99","PDCD5",0,1
"1371","CD99","DNASE2",0,1
"1372","CD99","ETV2",0,1
"1373","CD99","CDK6",0,1
"1374","CD99","PON2",0,1
"1375","CD99","HBP1",0,1
"1376","CD99","DLX5",0,1
"1377","CD99","MET",0,1
"1378","CD99","HOXA5",0,1
"1379","CD99","HSPB1",0,1
"1380","CD99","PRKAG2",0,1
"1381","CD99","KDM4C",0,1
"1382","CD99","TYRP1",0,1
"1383","CD99","BAG1",0,1
"1384","CD99","TLX1",0,1
"1385","CD99","UBE2S",0,1
"1386","CD99","KPNB1",0,1
"1387","CD99","UGDH",0,1
"1388","CD99","HTATIP2",0,1
"1389","CD99","HSPA8",0,1
"1390","CD99","SOX6",0,1
"1391","CD99","CDKN1B",0,1
"1392","CD99","MAPK14",0,1
"1393","CD99","FHL5",0,1
"1394","CD99","TTK",0,1
"1395","CD99","CCNG1",0,1
"1396","CD99","DROSHA",0,1
"1397","CD99","PPP2CA",0,1
"1398","CD99","CSNK1A1",0,1
"1399","CD99","ATP6V0E1",0,1
"1400","CD99","WNT5A",0,1
"1401","CD99","ADAM23",0,1
"1402","CD99","TP53I3",0,1
"1403","CD99","ACADL",0,1
"1404","CD99","ST3GAL5",0,1
"1405","CD99","SMYD1",0,1
"1406","CD99","PROC",0,1
"1407","CD99","ID2",0,1
"1408","CD99","MSH6",0,1
"1409","CD99","TTF2",0,1
"1410","CD99","NR5A2",0,1
"1411","CD99","RBBP5",0,1
"1412","CD99","CD46",0,1
"1413","CD99","APH1A",0,1
"1414","CD99","SLC2A1",0,1
"1415","CD99","PIK3R3",0,1
"1416","CD99","DR1",0,1
"1417","CD99","TNFSF4",0,1
"1418","CD99","STMN1",0,1
"1419","CD99","APOA1",0,1
"1420","CD99","ATF6",0,1
"1421","CD99","PPL",0,1
"1422","CD99","KLF12",0,1
"1423","CD99","SET",0,1
"1424","CD99","PTPA",0,1
"1425","CD99","ESRRB",0,1
"1426","CD99","IDE",0,1
"1427","CD99","TAF12",0,1
"1428","CD99","ELF1",0,1
"1429","CD99","HSPH1",0,1
"1430","CD99","ETF1",0,1
"1431","CD99","KDM3B",0,1
"1432","CD99","EGR1",1,1.45088891038497e-11
"1433","CD99","TMPO",0,1
"1434","CD99","CLU",0,1
"1435","CD99","COPS5",0,1
"1436","CD99","LHX4",0,1
"1437","CD99","KHDRBS1",0,1
"1438","CD99","HNRNPA2B1",0,1
"1439","CD99","RECK",0,1
"1440","CD99","ECD",0,1
"1441","CD99","SMUG1",0,1
"1442","CD99","CKS2",0,1
"1443","CD99","ACSL3",0,1
"1444","CD99","NCOA3",0,1
"1445","CD99","GZF1",0,1
"1446","CD99","BMP2",0,1
"1447","CD99","GRPR",0,1
"1448","CD99","PRMT1",0,1
"1449","CD99","UXT",0,1
"1450","CD99","COX7C",0,1
"1451","CD99","YEATS4",0,1
"1452","CD99","GNAI1",0,1
"1453","CD99","APOBEC3F",0,1
"1454","CD99","HOXD9",0,1
"1455","CD99","DLL4",0,1
"1456","CD99","EAPP",0,1
"1457","CD99","ASH2L",0,1
"1458","CD99","CBFA2T3",0,1
"1459","CD99","TAF4",0,1
"1460","CD99","TRIM28",0,1
"1461","CD99","TRAF3",0,1
"1462","CD99","NR1H2",0,1
"1463","CD99","PCNA",0,1
"1464","CD99","CASP9",0,1
"1465","CD99","RFC3",0,1
"1466","CD99","BEX2",0,1
"1467","CD99","MACROD1",0,1
"1468","CD99","ARNTL",0,1
"1469","CD99","RRAS2",0,1
"1470","CD99","CCNB1",0,1
"1471","CD99","LAMTOR5",0,1
"1472","CD99","CDC73",0,1
"1473","CD99","SLCO1B1",1,1.45088891038497e-11
"1474","CD99","CTSL",0,1
"1475","CD99","CD36",0,1
"1476","CD99","GLS2",1,1.45088891038497e-11
"1477","CD99","HNRNPA1",0,1
"1478","CD99","HEY2",0,1
"1479","CD99","AGT",0,1
"1480","CD99","EGLN1",0,1
"1481","CD99","SPRY2",0,1
"1482","CD99","GPNMB",0,1
"1483","CD99","SRSF1",0,1
"1484","CD99","IL1RN",0,1
"1485","CD99","TXN",1,1.45088891038497e-11
"1486","CD99","ALDOB",0,1
"1487","CD99","TFAP2A",0,1
"1488","CD99","ADAM10",0,1
"1489","CD99","CYP2C9",0,1
"1490","CD99","CYP2C8",0,1
"1491","CD99","HCN4",0,1
"1492","CD99","FGF2",0,1
